"","site_name","predator_min_length","predator_average_length","predator_max_length","length_units","length_measure","predator_stage","type_of_fish","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","measurement_type","measurement_units","author","year","journal","citation","table_figure","notes","prey_taxon","measurement","prey_stage","lon","lat"
"41","Alagados Reservoir, Paraná, Brazil","5",NA,NA,"cm","standard length",NA,"Astyanax paranae","711","1996-04-01","1999-01-01","quarterly","Reservoir",NA,"percent volume","percent","Abelha et al.","2006","Neotropical Ichthyology","Abelha, M. C. F., Goulart, E., Kashiwaqui, E. A. L., & Silva, M. R. D. (2006). Astyanax paranae Eigenmann, 1914 (Characiformes: Characidae) in the Alagados reservoir, Paraná, Brazil: diet composition and variation. Neotropical Ichthyology, 4(3), 349-356.","tbl 1",NA,"lepidoptera","0.114","unknown","-50.0226154","-25.0073426"
"42","Alagados Reservoir, Paraná, Brazil","5",NA,NA,"cm","standard length",NA,"Astyanax paranae","711","1996-04-01","1999-01-01","quarterly","Reservoir",NA,"percent volume","percent","Abelha et al.","2006","Neotropical Ichthyology","Abelha, M. C. F., Goulart, E., Kashiwaqui, E. A. L., & Silva, M. R. D. (2006). Astyanax paranae Eigenmann, 1914 (Characiformes: Characidae) in the Alagados reservoir, Paraná, Brazil: diet composition and variation. Neotropical Ichthyology, 4(3), 349-356.","tbl 1",NA,"orthoptera","0.141","unknown","-50.0226154","-25.0073426"
"43","Alagados Reservoir, Paraná, Brazil","5",NA,NA,"cm","standard length",NA,"Astyanax paranae","711","1996-04-01","1999-01-01","quarterly","Reservoir",NA,"percent volume","percent","Abelha et al.","2006","Neotropical Ichthyology","Abelha, M. C. F., Goulart, E., Kashiwaqui, E. A. L., & Silva, M. R. D. (2006). Astyanax paranae Eigenmann, 1914 (Characiformes: Characidae) in the Alagados reservoir, Paraná, Brazil: diet composition and variation. Neotropical Ichthyology, 4(3), 349-356.","tbl 1",NA,"thysanoptera","0.001","unknown","-50.0226154","-25.0073426"
"44","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"algae_and_plant_debris",NA,"unknown","-4.2567224","39.301165"
"45","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"algae_and_plant_debris","2.78","unknown","-4.2567224","39.301165"
"46","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"oligochaeta","0.12","unknown","-4.2567224","39.301165"
"47","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"oligochaeta","3.84","unknown","-4.2567224","39.301165"
"48","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"mollusca","0.23","unknown","-4.2567224","39.301165"
"49","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"mollusca","0.34","unknown","-4.2567224","39.301165"
"50","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"acari","0.12","unknown","-4.2567224","39.301165"
"51","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"acari","0.05","unknown","-4.2567224","39.301165"
"52","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"araneae","0.02","unknown","-4.2567224","39.301165"
"53","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"araneae","0.11","unknown","-4.2567224","39.301165"
"54","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"cladocera","33.82","unknown","-4.2567224","39.301165"
"55","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"cladocera","0.67","unknown","-4.2567224","39.301165"
"56","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"copepoda","2.02","unknown","-4.2567224","39.301165"
"57","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"copepoda","0.05","unknown","-4.2567224","39.301165"
"58","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"atyaephyra_desmaresti","0.14","unknown","-4.2567224","39.301165"
"59","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"atyaephyra_desmaresti","2.99","unknown","-4.2567224","39.301165"
"60","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"anisoptera_nymphs","0.08","larvae","-4.2567224","39.301165"
"61","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"anisoptera_nymphs","0.53","larvae","-4.2567224","39.301165"
"62","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"zygoptera_nymphs","0.04","larvae","-4.2567224","39.301165"
"63","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"zygoptera_nymphs","0.43","larvae","-4.2567224","39.301165"
"64","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"odonata_undet","0.06","unknown","-4.2567224","39.301165"
"65","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"odonata_undet","0.43","unknown","-4.2567224","39.301165"
"66","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"ephemeroptera_nymphs","8.03","larvae","-4.2567224","39.301165"
"67","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"ephemeroptera_nymphs","14.05","larvae","-4.2567224","39.301165"
"68","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"plecoptera_nymphs","0.08","larvae","-4.2567224","39.301165"
"69","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"plecoptera_nymphs","0.14","larvae","-4.2567224","39.301165"
"70","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"nymphs_undet","8.86","larvae","-4.2567224","39.301165"
"71","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"nymphs_undet","10.69","larvae","-4.2567224","39.301165"
"72","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"heteroptera_adults","0.5","adults","-4.2567224","39.301165"
"73","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"heteroptera_adults","1.47","adults","-4.2567224","39.301165"
"74","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"orthoptera_adults","0.02","adults","-4.2567224","39.301165"
"75","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"orthoptera_adults","0.11","adults","-4.2567224","39.301165"
"76","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"megaloptera_larvae","0.06","larvae","-4.2567224","39.301165"
"77","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"megaloptera_larvae","1.71","larvae","-4.2567224","39.301165"
"78","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"coleoptera_adults","0.06","adults","-4.2567224","39.301165"
"79","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent weight","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"coleoptera_adults","1.07","adults","-4.2567224","39.301165"
"80","Cabaneros National Park, Spain","61",NA,"90","mm","forklength",NA,"Lepomis gibbosus",NA,"2005-05-01","2005-09-01","monthly","river",NA,"percent number","percent","Almeida et al.","2009","Ecology of freshwater fish, 18(1), 15-23.","Almeida, D., Almodóvar, A., Nicola, G. G., & Elvira, B. (2009). Feeding tactics and body condition of two introduced populations of pumpkinseed Lepomis gibbosus: taking advantages of human disturbances?. Ecology of freshwater fish, 18(1), 15-23.","tbl 3",NA,"coleoptera_larvae","0.06","larvae","-4.2567224","39.301165"
