"","site_name","lat.x","long","predator_min_length","predator_average_length","predator_max_length","length_units","length_measure","predator_stage","type_of_fish","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","measurement_type","measurement_units","author","year","journal","citation","table_figure","notes","prey_taxon","measurement","prey_stage","lon","lat.y"
"1619","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Schizolecis guntheri","10","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","crustacea","0","unknown","-49.1246691","-25.5648035"
"1620","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Astyanax sp. ","20","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","4","unknown","-49.1246691","-25.5648035"
"1621","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Characidium lanei","17","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","6.2","unknown","-49.1246691","-25.5648035"
"1622","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Corydoras barbatus","10","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","7","unknown","-49.1246691","-25.5648035"
"1623","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Deuterodon langei","20","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","0","unknown","-49.1246691","-25.5648035"
"1624","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Hisonotus leucofrenatus","16","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","1.2","unknown","-49.1246691","-25.5648035"
"1625","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Kronichthys subteres","16","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","0","unknown","-49.1246691","-25.5648035"
"1626","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Microglanus sp.","10","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","0","unknown","-49.1246691","-25.5648035"
"1627","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Mimagoniates microleps","20","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","4.5","unknown","-49.1246691","-25.5648035"
"1628","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Phalloceros caudimoaculatus","20","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","0","unknown","-49.1246691","-25.5648035"
"1629","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Pimelodella pappenheimi","10","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","0","unknown","-49.1246691","-25.5648035"
"1630","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Pseudotothyris obtusa","12","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","0","unknown","-49.1246691","-25.5648035"
"1631","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Rineloricaria kronei","16","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","0","unknown","-49.1246691","-25.5648035"
"1632","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Schizolecis guntheri","10","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","acarinae","0","unknown","-49.1246691","-25.5648035"
"1633","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Astyanax sp. ","20","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1634","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Characidium lanei","17","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1635","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Corydoras barbatus","10","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1636","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Deuterodon langei","20","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1637","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Hisonotus leucofrenatus","16","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1638","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Kronichthys subteres","16","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1639","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Microglanus sp.","10","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1640","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Mimagoniates microleps","20","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","2","unknown","-49.1246691","-25.5648035"
"1641","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Phalloceros caudimoaculatus","20","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1642","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Pimelodella pappenheimi","10","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1643","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Pseudotothyris obtusa","12","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1644","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Rineloricaria kronei","16","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1645","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Schizolecis guntheri","10","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","araneae","0","unknown","-49.1246691","-25.5648035"
"1646","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Astyanax sp. ","20","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","adult_insect_terrestrial","0","adults","-49.1246691","-25.5648035"
"1647","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Characidium lanei","17","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","adult_insect_terrestrial","0","adults","-49.1246691","-25.5648035"
"1648","Mergulhao, Parana State, Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Corydoras barbatus","10","9/1/1993","3/1/1994","monthly","lotic",NA,"number","percent","Aranha","1998","Rev. Biol. Trop","Aranha, J. M. R., Takeuti, D. F., & Yoshimura, T. M. (1998). Habitat use and food partitioning of the fishes in a coastal stream of Atlantic Forest, Brazil. Revista de Biología Tropical, 46(4), 951-959.","tbl3","presumably average of all samples; microhabitat information available but did not parse it out","adult_insect_terrestrial","0","adults","-49.1246691","-25.5648035"
